stock,minute,side,twap_price,adaptive_price,improvement,chosen_time,chosen_regime,chosen_reason,pred_regret
GOOG,1900-01-01 13:00:00,SELL,569.36,569.36,0.0,13:00:00.217,4,fallback_twap_no_trigger,0.17424001882296553
GOOG,1900-01-01 13:01:00,SELL,569.21,569.21,0.0,13:01:00.249,0,fallback_twap_no_trigger,0.16206367973357744
GOOG,1900-01-01 13:02:00,SELL,569.0,569.0,0.0,13:02:01.337,3,fallback_twap_no_trigger,0.08732007820132479
GOOG,1900-01-01 13:03:00,SELL,569.13,569.13,0.0,13:03:00.140,0,fallback_twap_no_trigger,0.1433169395834861
GOOG,1900-01-01 13:04:00,SELL,569.32,569.32,0.0,13:04:00.161,3,fallback_twap_no_trigger,0.10002961314978395
GOOG,1900-01-01 13:05:00,SELL,569.44,569.44,0.0,13:05:00.682,0,fallback_twap_no_trigger,0.06492115189324929
GOOG,1900-01-01 13:06:00,SELL,569.47,569.47,0.0,13:06:00.514,0,fallback_twap_no_trigger,0.1327751820112972
GOOG,1900-01-01 13:07:00,SELL,569.47,569.47,0.0,13:07:00.110,0,fallback_twap_no_trigger,0.114654854580404
GOOG,1900-01-01 13:08:00,SELL,569.47,569.47,0.0,13:08:00.001,0,fallback_twap_no_trigger,0.09071741460826008
GOOG,1900-01-01 13:09:00,SELL,569.58,569.58,0.0,13:09:01.518,3,fallback_twap_no_trigger,0.15086202428771853
GOOG,1900-01-01 13:10:00,SELL,569.5,569.5,0.0,13:10:02.956,0,fallback_twap_no_trigger,0.09354155540538553
GOOG,1900-01-01 13:11:00,SELL,569.42,569.42,0.0,13:11:02.985,0,fallback_twap_no_trigger,0.10713875906794443
GOOG,1900-01-01 13:12:00,SELL,569.1,569.1,0.0,13:12:00.128,2,fallback_twap_no_trigger,0.09227977555585196
GOOG,1900-01-01 13:13:00,SELL,568.93,568.93,0.0,13:13:01.821,3,fallback_twap_no_trigger,0.11347060587582011
GOOG,1900-01-01 13:14:00,SELL,568.88,568.88,0.0,13:14:00.082,3,fallback_twap_no_trigger,0.13014511938240922
GOOG,1900-01-01 13:15:00,SELL,569.0,569.0,0.0,13:15:02.509,0,fallback_twap_no_trigger,0.11391363960235099
GOOG,1900-01-01 13:16:00,SELL,568.9,568.9,0.0,13:16:00.087,3,fallback_twap_no_trigger,0.0998665374816676
GOOG,1900-01-01 13:17:00,SELL,568.9,568.9,0.0,13:17:00.534,0,fallback_twap_no_trigger,0.13496658882560994
GOOG,1900-01-01 13:18:00,SELL,568.84,568.84,0.0,13:18:00.335,0,fallback_twap_no_trigger,0.08765842805273369
GOOG,1900-01-01 13:19:00,SELL,568.7,568.7,0.0,13:19:00.947,0,fallback_twap_no_trigger,0.1363904406128242
GOOG,1900-01-01 13:20:00,SELL,568.6,568.6,0.0,13:20:01.067,0,fallback_twap_no_trigger,0.07500483539160593
GOOG,1900-01-01 13:21:00,SELL,568.36,568.36,0.0,13:21:00.502,3,fallback_twap_no_trigger,0.1578414536332668
GOOG,1900-01-01 13:22:00,SELL,568.64,568.64,0.0,13:22:00.526,3,fallback_twap_no_trigger,0.1467686954756344
GOOG,1900-01-01 13:23:00,SELL,569.2,569.2,0.0,13:23:00.022,0,fallback_twap_no_trigger,0.13451167414683948
GOOG,1900-01-01 13:24:00,SELL,569.02,569.02,0.0,13:24:02.366,0,fallback_twap_no_trigger,0.11616254966339709
GOOG,1900-01-01 13:25:00,SELL,568.5,568.5,0.0,13:25:01.090,3,fallback_twap_no_trigger,0.13385495496219654
GOOG,1900-01-01 13:26:00,SELL,568.28,568.28,0.0,13:26:00.062,3,fallback_twap_no_trigger,0.16775697390793626
GOOG,1900-01-01 13:27:00,SELL,568.31,568.31,0.0,13:27:00.117,3,fallback_twap_no_trigger,0.08699492527908334
GOOG,1900-01-01 13:28:00,SELL,568.23,568.23,0.0,13:28:00.061,0,fallback_twap_no_trigger,0.09292854679788884
GOOG,1900-01-01 13:29:00,SELL,568.14,568.14,0.0,13:29:01.928,0,fallback_twap_no_trigger,0.14941756254215008
GOOG,1900-01-01 13:30:00,SELL,568.21,568.21,0.0,13:30:00.227,2,fallback_twap_no_trigger,0.14392292401492487
GOOG,1900-01-01 13:31:00,SELL,568.66,568.66,0.0,13:31:01.052,0,fallback_twap_no_trigger,0.11804491963901095
GOOG,1900-01-01 13:32:00,SELL,568.42,568.42,0.0,13:32:00.325,0,fallback_twap_no_trigger,0.1616737647124093
GOOG,1900-01-01 13:33:00,SELL,568.39,568.39,0.0,13:33:00.796,3,fallback_twap_no_trigger,0.1131387803433179
GOOG,1900-01-01 13:34:00,SELL,568.34,568.34,0.0,13:34:01.907,2,fallback_twap_no_trigger,0.1237192793656414
GOOG,1900-01-01 13:35:00,SELL,568.16,568.16,0.0,13:35:00.465,0,fallback_twap_no_trigger,0.1692409790140738
GOOG,1900-01-01 13:36:00,SELL,568.3,568.3,0.0,13:36:00.182,3,fallback_twap_no_trigger,0.1372604398681649
GOOG,1900-01-01 13:37:00,SELL,568.27,568.27,0.0,13:37:00.498,3,fallback_twap_no_trigger,0.09571805423207433
GOOG,1900-01-01 13:38:00,SELL,568.19,568.19,0.0,13:38:00.452,3,fallback_twap_no_trigger,0.08686912445235603
GOOG,1900-01-01 13:39:00,SELL,568.17,568.17,0.0,13:39:01.054,2,fallback_twap_no_trigger,0.10738876238394354
GOOG,1900-01-01 13:40:00,SELL,568.06,568.06,0.0,13:40:00.148,3,fallback_twap_no_trigger,0.09258656995348022
GOOG,1900-01-01 13:41:00,SELL,567.95,567.95,0.0,13:41:00.389,3,fallback_twap_no_trigger,0.08996541287860246
GOOG,1900-01-01 13:42:00,SELL,567.53,567.53,0.0,13:42:00.294,0,fallback_twap_no_trigger,0.1278523992790965
GOOG,1900-01-01 13:43:00,SELL,567.96,567.96,0.0,13:43:00.412,3,fallback_twap_no_trigger,0.15318827977853264
GOOG,1900-01-01 13:44:00,SELL,568.01,568.01,0.0,13:44:00.523,3,fallback_twap_no_trigger,0.1378638813076349
GOOG,1900-01-01 13:45:00,SELL,567.61,567.61,0.0,13:45:00.560,3,fallback_twap_no_trigger,0.08688386642181475
GOOG,1900-01-01 13:46:00,SELL,568.21,568.21,0.0,13:46:00.134,4,fallback_twap_no_trigger,0.10224924294316093
GOOG,1900-01-01 13:47:00,SELL,567.82,567.82,0.0,13:47:00.342,2,fallback_twap_no_trigger,0.11410430147682768
GOOG,1900-01-01 13:48:00,SELL,567.83,567.83,0.0,13:48:00.608,3,fallback_twap_no_trigger,0.10713373721122152
GOOG,1900-01-01 13:49:00,SELL,567.82,567.82,0.0,13:49:00.005,0,fallback_twap_no_trigger,0.13124216381256312
GOOG,1900-01-01 13:50:00,SELL,567.74,567.74,0.0,13:50:02.434,3,fallback_twap_no_trigger,0.12022132770236757
GOOG,1900-01-01 13:51:00,SELL,567.7,567.7,0.0,13:51:00.179,0,fallback_twap_no_trigger,0.0930872905211477
GOOG,1900-01-01 13:52:00,SELL,567.81,567.81,0.0,13:52:00.602,3,fallback_twap_no_trigger,0.1609889288734076
GOOG,1900-01-01 13:53:00,SELL,567.96,567.96,0.0,13:53:00.079,0,fallback_twap_no_trigger,0.1419149683747478
GOOG,1900-01-01 13:54:00,SELL,568.08,568.08,0.0,13:54:00.677,3,fallback_twap_no_trigger,0.13208004684143446
GOOG,1900-01-01 13:55:00,SELL,568.15,568.15,0.0,13:55:00.035,0,fallback_twap_no_trigger,0.09381931482131442
GOOG,1900-01-01 13:56:00,SELL,568.15,568.15,0.0,13:56:00.885,2,fallback_twap_no_trigger,0.11318140390574613
GOOG,1900-01-01 13:57:00,SELL,568.38,568.38,0.0,13:57:00.321,3,fallback_twap_no_trigger,0.11843649875638237
GOOG,1900-01-01 13:58:00,SELL,568.24,568.24,0.0,13:58:01.392,2,fallback_twap_no_trigger,0.09968571333950768
GOOG,1900-01-01 13:59:00,SELL,568.14,568.14,0.0,13:59:00.661,2,fallback_twap_no_trigger,0.13188918143976622
INTC,1900-01-01 12:39:00,SELL,26.98,26.98,0.0,12:39:26.878,2,global_ridge_trigger,-0.001522421825053126
INTC,1900-01-01 12:40:00,SELL,26.98,26.97,-0.010000000000001563,12:40:52.774,1,global_ridge_trigger,-0.0015558868090757225
INTC,1900-01-01 12:41:00,SELL,26.96,26.96,0.0,12:41:35.747,1,global_ridge_trigger,-0.0046159465827192644
INTC,1900-01-01 12:42:00,SELL,26.97,26.97,0.0,12:42:31.903,1,global_ridge_trigger,-0.001529210011769637
INTC,1900-01-01 12:43:00,SELL,26.97,26.96,-0.00999999999999801,12:43:59.617,1,global_ridge_trigger,-0.0021304768952272388
INTC,1900-01-01 12:44:00,SELL,26.95,26.96,0.010000000000001563,12:44:34.813,1,global_ridge_trigger,-0.0015951784920751264
INTC,1900-01-01 12:45:00,SELL,26.95,26.96,0.010000000000001563,12:45:50.065,2,global_ridge_trigger,-0.0034707342862265664
INTC,1900-01-01 12:46:00,SELL,26.96,26.97,0.00999999999999801,12:46:35.092,1,global_ridge_trigger,-0.0018237764363529738
INTC,1900-01-01 12:47:00,SELL,26.97,26.96,-0.00999999999999801,12:47:40.676,1,global_ridge_trigger,-0.001730110797654387
INTC,1900-01-01 12:48:00,SELL,26.94,26.94,0.0,12:48:16.912,1,global_ridge_trigger,-0.0016377149213148354
INTC,1900-01-01 12:49:00,SELL,26.94,26.94,0.0,12:49:35.014,1,global_ridge_trigger,-0.0015210030145026074
INTC,1900-01-01 12:50:00,SELL,26.94,26.95,0.00999999999999801,12:50:59.492,1,global_ridge_trigger,-0.0018263289703093696
INTC,1900-01-01 12:51:00,SELL,26.93,26.92,-0.00999999999999801,12:51:15.953,1,global_ridge_trigger,-0.001653567646998165
INTC,1900-01-01 12:52:00,SELL,26.92,26.92,0.0,12:52:18.887,1,global_ridge_trigger,-0.0015207200964030484
INTC,1900-01-01 12:53:00,SELL,26.93,26.94,0.010000000000001563,12:53:49.928,1,global_ridge_trigger,-0.0016720534977839527
INTC,1900-01-01 12:54:00,SELL,26.93,26.91,-0.019999999999999574,12:54:18.875,1,global_ridge_trigger,-0.0017400043291259867
INTC,1900-01-01 12:55:00,SELL,26.91,26.9,-0.010000000000001563,12:55:17.100,1,global_ridge_trigger,-0.0015163622190445467
INTC,1900-01-01 12:56:00,SELL,26.9,26.92,0.020000000000003126,12:56:11.695,1,global_ridge_trigger,-0.0016090150968470149
INTC,1900-01-01 12:57:00,SELL,26.92,26.93,0.00999999999999801,12:57:21.172,1,global_ridge_trigger,-0.0015875845689407794
INTC,1900-01-01 12:58:00,SELL,26.93,26.93,0.0,12:58:29.775,1,global_ridge_trigger,-0.0016154315591925192
INTC,1900-01-01 12:59:00,SELL,26.93,26.93,0.0,12:59:15.888,1,global_ridge_trigger,-0.0018740304263453397
INTC,1900-01-01 13:00:00,SELL,26.93,26.93,0.0,13:00:32.957,1,global_ridge_trigger,-0.0016048431961963525
INTC,1900-01-01 13:01:00,SELL,26.93,26.93,0.0,13:01:39.831,1,global_ridge_trigger,-0.0016381842405407063
INTC,1900-01-01 13:02:00,SELL,26.93,26.93,0.0,13:02:57.988,1,global_ridge_trigger,-0.0016246830111753194
INTC,1900-01-01 13:03:00,SELL,26.93,26.93,0.0,13:03:34.214,1,global_ridge_trigger,-0.0018083866798728407
INTC,1900-01-01 13:04:00,SELL,26.93,26.93,0.0,13:04:41.979,1,global_ridge_trigger,-0.0016600075481825668
INTC,1900-01-01 13:05:00,SELL,26.93,26.94,0.010000000000001563,13:05:29.633,2,global_ridge_trigger,-0.003460358552244823
INTC,1900-01-01 13:06:00,SELL,26.94,26.93,-0.010000000000001563,13:06:35.391,1,global_ridge_trigger,-0.0016647236637237148
INTC,1900-01-01 13:07:00,SELL,26.93,26.93,0.0,13:07:30.016,1,global_ridge_trigger,-0.0016444663481419916
INTC,1900-01-01 13:08:00,SELL,26.93,26.94,0.010000000000001563,13:08:40.472,1,global_ridge_trigger,-0.0038643242443847856
INTC,1900-01-01 13:09:00,SELL,26.94,26.95,0.00999999999999801,13:09:20.453,1,global_ridge_trigger,-0.0015177089270892383
INTC,1900-01-01 13:10:00,SELL,26.95,26.96,0.010000000000001563,13:10:52.189,1,global_ridge_trigger,-0.0019652535712895644
INTC,1900-01-01 13:11:00,SELL,26.97,26.97,0.0,13:11:32.810,1,global_ridge_trigger,-0.001661389705468412
INTC,1900-01-01 13:12:00,SELL,26.95,26.95,0.0,13:12:48.353,1,global_ridge_trigger,-0.0028296888697863717
INTC,1900-01-01 13:13:00,SELL,26.94,26.93,-0.010000000000001563,13:13:32.027,1,global_ridge_trigger,-0.0015584392219602713
INTC,1900-01-01 13:14:00,SELL,26.93,26.93,0.0,13:14:39.569,1,global_ridge_trigger,-0.001577057793796903
INTC,1900-01-01 13:15:00,SELL,26.93,26.93,0.0,13:15:41.892,1,global_ridge_trigger,-0.0021525544227850232
INTC,1900-01-01 13:16:00,SELL,26.93,26.95,0.019999999999999574,13:16:37.049,1,global_ridge_trigger,-0.0015278266608541521
INTC,1900-01-01 13:17:00,SELL,26.94,26.94,0.0,13:17:25.655,1,global_ridge_trigger,-0.0015665978215100226
INTC,1900-01-01 13:18:00,SELL,26.94,26.93,-0.010000000000001563,13:18:48.936,1,global_ridge_trigger,-0.002886430802749383
INTC,1900-01-01 13:19:00,SELL,26.93,26.91,-0.019999999999999574,13:19:53.564,1,global_ridge_trigger,-0.0019557157311300352
INTC,1900-01-01 13:20:00,SELL,26.9,26.9,0.0,13:20:22.753,1,global_ridge_trigger,-0.0015337886466593384
INTC,1900-01-01 13:21:00,SELL,26.9,26.92,0.020000000000003126,13:21:30.083,1,global_ridge_trigger,-0.0015558743138756256
INTC,1900-01-01 13:22:00,SELL,26.91,26.94,0.030000000000001137,13:22:50.841,1,global_ridge_trigger,-0.0015314185687620649
INTC,1900-01-01 13:23:00,SELL,26.96,26.95,-0.010000000000001563,13:23:22.513,1,global_ridge_trigger,-0.001535318475489815
INTC,1900-01-01 13:24:00,SELL,26.94,26.92,-0.019999999999999574,13:24:26.501,1,global_ridge_trigger,-0.0016664654873337556
INTC,1900-01-01 13:25:00,SELL,26.92,26.92,0.0,13:25:35.436,1,global_ridge_trigger,-0.001651319083006579
INTC,1900-01-01 13:26:00,SELL,26.92,26.92,0.0,13:26:39.860,1,global_ridge_trigger,-0.0016277438470942082
INTC,1900-01-01 13:27:00,SELL,26.92,26.9,-0.020000000000003126,13:27:45.813,1,global_ridge_trigger,-0.005368039754378932
INTC,1900-01-01 13:28:00,SELL,26.9,26.9,0.0,13:28:56.061,1,global_ridge_trigger,-0.001716266034210344
INTC,1900-01-01 13:29:00,SELL,26.89,26.9,0.00999999999999801,13:29:28.174,1,global_ridge_trigger,-0.001537630263423094
INTC,1900-01-01 13:30:00,SELL,26.9,26.9,0.0,13:30:29.076,1,global_ridge_trigger,-0.0015896030690239968
INTC,1900-01-01 13:31:00,SELL,26.91,26.92,0.010000000000001563,13:31:27.322,1,global_ridge_trigger,-0.0015702785866426802
INTC,1900-01-01 13:32:00,SELL,26.92,26.92,0.0,13:32:27.266,1,global_ridge_trigger,-0.001522026553203347
INTC,1900-01-01 13:33:00,SELL,26.91,26.91,0.0,13:33:34.252,1,global_ridge_trigger,-0.0015218360073099499
INTC,1900-01-01 13:34:00,SELL,26.91,26.91,0.0,13:34:21.775,1,global_ridge_trigger,-0.0026967862441386256
INTC,1900-01-01 13:35:00,SELL,26.89,26.89,0.0,13:35:32.774,1,global_ridge_trigger,-0.0015870777402861788
INTC,1900-01-01 13:36:00,SELL,26.89,26.9,0.00999999999999801,13:36:51.577,1,global_ridge_trigger,-0.003084519462847539
INTC,1900-01-01 13:37:00,SELL,26.88,26.86,-0.019999999999999574,13:37:26.893,1,global_ridge_trigger,-0.00254967894941293
INTC,1900-01-01 13:38:00,SELL,26.84,26.85,0.010000000000001563,13:38:13.694,1,global_ridge_trigger,-0.0015632586547746838
INTC,1900-01-01 13:39:00,SELL,26.85,26.84,-0.010000000000001563,13:39:25.506,1,global_ridge_trigger,-0.0029530616839478704
INTC,1900-01-01 13:40:00,SELL,26.82,26.81,-0.010000000000001563,13:40:40.143,1,global_ridge_trigger,-0.001537030991262199
INTC,1900-01-01 13:41:00,SELL,26.8,26.78,-0.019999999999999574,13:41:45.715,1,global_ridge_trigger,-0.0016178373466333648
INTC,1900-01-01 13:42:00,SELL,26.79,26.79,0.0,13:42:30.762,1,global_ridge_trigger,-0.0019186876067719336
INTC,1900-01-01 13:43:00,SELL,26.79,26.8,0.010000000000001563,13:43:09.664,1,global_ridge_trigger,-0.0015513037757955636
INTC,1900-01-01 13:44:00,SELL,26.8,26.8,0.0,13:44:19.216,1,global_ridge_trigger,-0.0016012757995003055
INTC,1900-01-01 13:45:00,SELL,26.8,26.8,0.0,13:45:49.415,1,global_ridge_trigger,-0.0016818760137763886
INTC,1900-01-01 13:46:00,SELL,26.81,26.82,0.010000000000001563,13:46:23.616,1,global_ridge_trigger,-0.004383172308827087
INTC,1900-01-01 13:47:00,SELL,26.81,26.82,0.010000000000001563,13:47:40.875,1,global_ridge_trigger,-0.0015462382525017679
INTC,1900-01-01 13:48:00,SELL,26.81,26.79,-0.019999999999999574,13:48:27.607,1,global_ridge_trigger,-0.0015314918394750895
INTC,1900-01-01 13:49:00,SELL,26.79,26.79,0.0,13:49:21.639,1,global_ridge_trigger,-0.0020201046574593526
INTC,1900-01-01 13:50:00,SELL,26.79,26.79,0.0,13:50:28.417,1,global_ridge_trigger,-0.0015529468141088007
INTC,1900-01-01 13:51:00,SELL,26.79,26.8,0.010000000000001563,13:51:14.131,1,global_ridge_trigger,-0.0015248885243659624
INTC,1900-01-01 13:52:00,SELL,26.8,26.8,0.0,13:52:38.789,1,global_ridge_trigger,-0.0015902568318807361
INTC,1900-01-01 13:53:00,SELL,26.8,26.81,0.00999999999999801,13:53:26.316,1,global_ridge_trigger,-0.0015123118967414959
INTC,1900-01-01 13:54:00,SELL,26.82,26.82,0.0,13:54:53.146,1,global_ridge_trigger,-0.0021665504519823506
INTC,1900-01-01 13:55:00,SELL,26.82,26.83,0.00999999999999801,13:55:16.222,1,global_ridge_trigger,-0.0015526706623506734
INTC,1900-01-01 13:56:00,SELL,26.83,26.84,0.010000000000001563,13:56:18.212,1,global_ridge_trigger,-0.0015337719663285551
INTC,1900-01-01 13:57:00,SELL,26.84,26.83,-0.010000000000001563,13:57:24.485,1,global_ridge_trigger,-0.0015634786662473074
INTC,1900-01-01 13:58:00,SELL,26.82,26.81,-0.010000000000001563,13:58:31.924,1,global_ridge_trigger,-0.0019326939845661015
INTC,1900-01-01 13:59:00,SELL,26.81,26.82,0.010000000000001563,13:59:34.250,1,global_ridge_trigger,-0.0018843872032225858
MSFT,1900-01-01 12:39:00,SELL,30.52,30.52,0.0,12:39:46.515,1,global_ridge_trigger,-0.0033004613822685686
MSFT,1900-01-01 12:40:00,SELL,30.52,30.5,-0.019999999999999574,12:40:46.248,1,global_ridge_trigger,-0.0015097293994542488
MSFT,1900-01-01 12:41:00,SELL,30.51,30.5,-0.010000000000001563,12:41:39.628,2,global_ridge_trigger,-0.002911215928119368
MSFT,1900-01-01 12:42:00,SELL,30.48,30.5,0.019999999999999574,12:42:34.820,1,global_ridge_trigger,-0.001719929760037417
MSFT,1900-01-01 12:43:00,SELL,30.51,30.48,-0.030000000000001137,12:43:54.325,1,global_ridge_trigger,-0.0017436746050676216
MSFT,1900-01-01 12:44:00,SELL,30.47,30.47,0.0,12:44:38.022,1,global_ridge_trigger,-0.0016371837495921943
MSFT,1900-01-01 12:45:00,SELL,30.46,30.47,0.00999999999999801,12:45:47.051,1,global_ridge_trigger,-0.0024767125387696737
MSFT,1900-01-01 12:46:00,SELL,30.47,30.48,0.010000000000001563,12:46:28.838,1,global_ridge_trigger,-0.0015925164979534862
MSFT,1900-01-01 12:47:00,SELL,30.48,30.48,0.0,12:47:44.889,1,global_ridge_trigger,-0.0015563986577463579
MSFT,1900-01-01 12:48:00,SELL,30.48,30.48,0.0,12:48:27.986,1,global_ridge_trigger,-0.0019778200348948144
MSFT,1900-01-01 12:49:00,SELL,30.48,30.5,0.019999999999999574,12:49:35.469,1,global_ridge_trigger,-0.0044482579668224526
MSFT,1900-01-01 12:50:00,SELL,30.5,30.5,0.0,12:50:52.795,1,global_ridge_trigger,-0.003250155770214133
MSFT,1900-01-01 12:51:00,SELL,30.51,30.52,0.00999999999999801,12:51:44.444,1,global_ridge_trigger,-0.002019876930792905
MSFT,1900-01-01 12:52:00,SELL,30.52,30.53,0.010000000000001563,12:52:32.853,1,global_ridge_trigger,-0.0017298999271059684
MSFT,1900-01-01 12:53:00,SELL,30.52,30.52,0.0,12:53:58.449,1,global_ridge_trigger,-0.0015176975726061553
MSFT,1900-01-01 12:54:00,SELL,30.53,30.52,-0.010000000000001563,12:54:57.277,1,global_ridge_trigger,-0.002768969012115749
MSFT,1900-01-01 12:55:00,SELL,30.5,30.49,-0.010000000000001563,12:55:17.293,1,global_ridge_trigger,-0.0015397961351686223
MSFT,1900-01-01 12:56:00,SELL,30.49,30.48,-0.00999999999999801,12:56:38.026,1,global_ridge_trigger,-0.0019462008831391125
MSFT,1900-01-01 12:57:00,SELL,30.48,30.48,0.0,12:57:44.522,1,global_ridge_trigger,-0.0019624421642948503
MSFT,1900-01-01 12:58:00,SELL,30.48,30.48,0.0,12:58:39.095,1,global_ridge_trigger,-0.0016172211576281764
MSFT,1900-01-01 12:59:00,SELL,30.48,30.46,-0.019999999999999574,12:59:45.959,1,global_ridge_trigger,-0.0016979284526057875
MSFT,1900-01-01 13:00:00,SELL,30.46,30.46,0.0,13:00:33.052,1,global_ridge_trigger,-0.0028264010158402936
MSFT,1900-01-01 13:01:00,SELL,30.46,30.46,0.0,13:01:49.931,1,global_ridge_trigger,-0.0018004307637684985
MSFT,1900-01-01 13:02:00,SELL,30.46,30.47,0.00999999999999801,13:02:17.915,1,global_ridge_trigger,-0.0016753776788944047
MSFT,1900-01-01 13:03:00,SELL,30.48,30.47,-0.010000000000001563,13:03:25.855,1,global_ridge_trigger,-0.001690128720845771
MSFT,1900-01-01 13:04:00,SELL,30.48,30.49,0.00999999999999801,13:04:37.056,1,global_ridge_trigger,-0.002086737575710748
MSFT,1900-01-01 13:05:00,SELL,30.49,30.5,0.010000000000001563,13:05:38.661,1,global_ridge_trigger,-0.0015124060539685041
MSFT,1900-01-01 13:06:00,SELL,30.49,30.5,0.010000000000001563,13:06:35.509,1,global_ridge_trigger,-0.0028372817696553504
MSFT,1900-01-01 13:07:00,SELL,30.49,30.49,0.0,13:07:33.641,1,global_ridge_trigger,-0.0017230075874702239
MSFT,1900-01-01 13:08:00,SELL,30.49,30.49,0.0,13:08:40.469,1,global_ridge_trigger,-0.0015261660734446209
MSFT,1900-01-01 13:09:00,SELL,30.49,30.48,-0.00999999999999801,13:09:31.994,1,global_ridge_trigger,-0.0034393446612891315
MSFT,1900-01-01 13:10:00,SELL,30.47,30.47,0.0,13:10:38.498,1,global_ridge_trigger,-0.0015975838322205144
MSFT,1900-01-01 13:11:00,SELL,30.47,30.46,-0.00999999999999801,13:11:43.194,1,global_ridge_trigger,-0.0015073037271577244
MSFT,1900-01-01 13:12:00,SELL,30.45,30.44,-0.00999999999999801,13:12:47.785,1,global_ridge_trigger,-0.0015506157951536287
MSFT,1900-01-01 13:13:00,SELL,30.43,30.43,0.0,13:13:38.706,1,global_ridge_trigger,-0.005551566016179829
MSFT,1900-01-01 13:14:00,SELL,30.42,30.4,-0.020000000000003126,13:14:21.212,1,global_ridge_trigger,-0.0016001732544323327
MSFT,1900-01-01 13:15:00,SELL,30.42,30.43,0.00999999999999801,13:15:47.303,1,global_ridge_trigger,-0.002729397407153042
MSFT,1900-01-01 13:16:00,SELL,30.43,30.46,0.030000000000001137,13:16:39.895,1,global_ridge_trigger,-0.0015479464344891197
MSFT,1900-01-01 13:17:00,SELL,30.44,30.44,0.0,13:17:16.997,1,global_ridge_trigger,-0.002844113368920695
MSFT,1900-01-01 13:18:00,SELL,30.44,30.43,-0.010000000000001563,13:18:38.018,2,global_ridge_trigger,-0.0049875202965973114
MSFT,1900-01-01 13:19:00,SELL,30.44,30.43,-0.010000000000001563,13:19:40.770,1,global_ridge_trigger,-0.0047798748007217146
MSFT,1900-01-01 13:20:00,SELL,30.41,30.41,0.0,13:20:23.570,1,global_ridge_trigger,-0.0015073849202110051
MSFT,1900-01-01 13:21:00,SELL,30.42,30.43,0.00999999999999801,13:21:29.102,1,global_ridge_trigger,-0.0015220965268777226
MSFT,1900-01-01 13:22:00,SELL,30.44,30.47,0.029999999999997584,13:22:40.349,1,global_ridge_trigger,-0.0040470583683249045
MSFT,1900-01-01 13:23:00,SELL,30.48,30.48,0.0,13:23:30.307,1,global_ridge_trigger,-0.0015371881356297384
MSFT,1900-01-01 13:24:00,SELL,30.48,30.47,-0.010000000000001563,13:24:49.908,1,global_ridge_trigger,-0.0038389882827273153
MSFT,1900-01-01 13:25:00,SELL,30.45,30.46,0.010000000000001563,13:25:43.561,1,global_ridge_trigger,-0.002710108016024823
MSFT,1900-01-01 13:26:00,SELL,30.45,30.45,0.0,13:26:46.603,1,global_ridge_trigger,-0.0015623360981793372
MSFT,1900-01-01 13:27:00,SELL,30.45,30.43,-0.019999999999999574,13:27:45.813,1,global_ridge_trigger,-0.0021273997078178203
MSFT,1900-01-01 13:28:00,SELL,30.44,30.43,-0.010000000000001563,13:28:56.062,1,global_ridge_trigger,-0.0022311980762221156
MSFT,1900-01-01 13:29:00,SELL,30.43,30.44,0.010000000000001563,13:29:49.742,1,global_ridge_trigger,-0.00226784187379174
MSFT,1900-01-01 13:30:00,SELL,30.43,30.44,0.010000000000001563,13:30:16.344,1,global_ridge_trigger,-0.002215493862610926
MSFT,1900-01-01 13:31:00,SELL,30.45,30.44,-0.00999999999999801,13:31:48.160,1,global_ridge_trigger,-0.0015088854438420757
MSFT,1900-01-01 13:32:00,SELL,30.43,30.45,0.019999999999999574,13:32:36.726,1,global_ridge_trigger,-0.0026276257833054845
MSFT,1900-01-01 13:33:00,SELL,30.45,30.44,-0.00999999999999801,13:33:31.745,1,global_ridge_trigger,-0.0015123670204354317
MSFT,1900-01-01 13:34:00,SELL,30.44,30.43,-0.010000000000001563,13:34:39.747,1,global_ridge_trigger,-0.001553689302027969
MSFT,1900-01-01 13:35:00,SELL,30.42,30.41,-0.010000000000001563,13:35:55.957,1,global_ridge_trigger,-0.0021985977840740384
MSFT,1900-01-01 13:36:00,SELL,30.42,30.43,0.00999999999999801,13:36:53.602,1,global_ridge_trigger,-0.0015836595355436106
MSFT,1900-01-01 13:37:00,SELL,30.42,30.39,-0.030000000000001137,13:37:27.613,1,global_ridge_trigger,-0.0015520507505134978
MSFT,1900-01-01 13:38:00,SELL,30.41,30.42,0.010000000000001563,13:38:22.665,1,global_ridge_trigger,-0.0015368471167121894
MSFT,1900-01-01 13:39:00,SELL,30.41,30.4,-0.010000000000001563,13:39:25.544,1,global_ridge_trigger,-0.0015102462039186387
MSFT,1900-01-01 13:40:00,SELL,30.4,30.38,-0.019999999999999574,13:40:59.128,1,global_ridge_trigger,-0.001860798577645581
MSFT,1900-01-01 13:41:00,SELL,30.37,30.35,-0.019999999999999574,13:41:23.077,1,global_ridge_trigger,-0.0015271794598410299
MSFT,1900-01-01 13:42:00,SELL,30.35,30.37,0.019999999999999574,13:42:42.177,1,global_ridge_trigger,-0.0034208219894462516
MSFT,1900-01-01 13:43:00,SELL,30.39,30.39,0.0,13:43:27.638,1,global_ridge_trigger,-0.0015271136492833598
MSFT,1900-01-01 13:44:00,SELL,30.38,30.37,-0.00999999999999801,13:44:38.025,1,global_ridge_trigger,-0.0015894496166746624
